id|name|type|bucket
51413|Okarishimasu 2nd Season|anime|200630
54666|Okusama ga Seitokaichou!|anime|201027
15368|Omae Umasou da na|anime|0
57656|Omamori Himari|anime|0
21295|Omniscient Reader|manga|0
81775|Omoide Emanon|manga|0
18232|Omoide no Marnie|anime|0
68750|Onanie Master Kurosawa|manga|0
14311|One Outs|anime|0
756|One Piece|anime|200639
40264|One Piece|manga|200639
1568|One Piece Film: Strong World|anime|200639
34553|One Piece Film: Strong World Episode 0|anime|200639
6914|One Piece Film: Z|anime|200639
11671|One Piece Movie 14: Stampede|anime|200639
34550|One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari|anime|200639
34571|One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna|anime|200639
10524|One Punch Man|anime|200640
37060|One Punch Man Specials|anime|200640
37059|One Punch Man: Road to Hero|anime|200640
14427|One Punch-Man|manga|0
54285|Oniichan dakedo Ai sae Areba Kankeinai yo ne!|anime|0
8934|Ookami Kodomo no Ame to Yuki|anime|0
31698|Ookami Shoujo to Kuro Ouji|anime|200644
42920|Ookami Shoujo to Kuro Ouji|manga|200644
12662|Ookami to Koushinryou|anime|200645
17298|Ookami to Koushinryou|manga|200645
16834|Ookami to Koushinryou II|anime|200645
55478|Ookami-san to Shichinin no Nakama-tachi|anime|0
16890|Ookiku Furikabutte: Natsu no Taikai-hen|anime|0
67383|Orange|manga|200648
85045|Orange Marmalade|manga|200648
4748|Ore Monogatari!!|anime|0
55522|"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken"|anime|0
29159|Ore no Imouto ga Konnani Kawaii Wake ga Nai|anime|200651
32346|Ore no Imouto ga Konnani Kawaii Wake ga Nai.|anime|200651
27077|Ore no Kanojo to Osananajimi ga Shuraba Sugiru|anime|0
33483|Ore no Nounai Sentakushi ga|anime|0
30436|Ore wo Suki nano wa Omae dake ka yo|anime|0
56482|Osananajimi ga Zettai ni Makenai Love Comedy|anime|0
1264|Osomatsu-san|anime|0
55432|Otome Game Sekai wa Mob ni Kibishii Sekai desu|anime|0
32418|Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...|anime|201045
56035|Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken|anime|0
80790|Otoyomegatari|manga|0
2742|Ouran Koukou Host Club|anime|200661
6342|Ouran Koukou Host Club|manga|200661
57598|Ousama Game The Animation|anime|0
10356|Ousama Ranking|anime|0
31431|Overlord|manga|200664
23168|Overlord IV|anime|200664
6525|Owari no Seraph|manga|0
4609|Owarimonogatari|anime|200001
1350|Owarimonogatari 2nd Season|anime|200001
52072|Oyasumi Punpun|manga|0
47532|Pandora Hearts|anime|200668
64020|Pandora Hearts|manga|200668
22747|Paprika|anime|0
83116|Paradise Kiss|manga|0
3061|Paripi Koumei|anime|0
10423|Perfect Blue|anime|0
44217|Persona 3|game|200673
25866|Persona 3 the Movie 4: Winter of Rebirth|anime|200673
96478|Persona 4|game|200674
25905|Persona 4 the Animation|anime|200674
44283|Persona 4|game|200674
25906|Persona 5 the Animation|anime|0
30300|Petit Seka|anime|201000
29195|Phantom: Requiem for the Phantom|anime|0
8386|Ping Pong the Animation|anime|0
19258|Planetes|anime|200679
26602|Planetes|manga|200679
29643|Plastic Memories|anime|0
81403|Platinum End|manga|0
24691|Plunderer|anime|0
2288|Pluto|manga|0
23206|Pocket Monsters Special|manga|200685
17075|Pokemon|anime|200685
17518|Pokemon Movie 01: Mewtwo no Gyakushuu|anime|200685
55262|Princess Connect! Re:Dive|anime|0
22420|Princess Tutu|anime|0
68608|Prison School|manga|201034
51689|Project SEKAI COLORFUL STAGE! feat. Hatsune Miku|game|201000
55627|Promare|anime|0
2051|Psycho-Pass|anime|200691
7160|Psycho-Pass 2|anime|200691
7170|Psycho-Pass 3|anime|200691
7169|Psycho-Pass Movie|anime|200691
18392|Psyren|manga|0
14659|Pui Pui Molcar|anime|0
58070|Punch Line|anime|0
21773|Quanzhi Gaoshou Specials|anime|200025
23137|Quanzhi Gaoshou: Dianfeng Rongyao|anime|200025
12329|Rainbow: Nisha Rokubou no Shichinin|anime|0
2067|Ramayana: The Legend of Prince Rama|anime|0
57103|Ranma ½|anime|200699
77521|Ranma ½|manga|200699
57460|Rave|manga|0
2526|Re:Creators|anime|0
83035|Re:Monster|manga|0
8040|Re:Zero kara Hajimeru Isekai Seikatsu|anime|200703
2850|Re:Zero kara Hajimeru Isekai Seikatsu|manga|200703
15415|Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna|anime|200703
5037|Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow|anime|200703
2109|Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season|anime|200703
2108|Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2|anime|200703
48620|ReLIFE|anime|200704
65359|ReLIFE|manga|200704
48496|ReLIFE: Kanketsu-hen|anime|200704
79342|Real|manga|0
18080|Redline|anime|0
84676|Reimei no Arcana|manga|0
57741|Retry!|anime|0
498|Road of Naruto|anime|200601
16332|Rokka no Yuusha|anime|0
30832|Rokudenashi Majutsu Koushi to Akashic Records|anime|0
18257|Romantic Killer|anime|0
15983|Romeo no Aoi Sora|anime|0
873|Rosario to Vampire|anime|200714
1455|Rosario to Vampire|manga|200714
874|Rosario to Vampire Capu2|anime|200714
14803|Rosario to Vampire: Season II|manga|200714
10295|Rurouni Kenshin: Meiji Kenkaku Romantan|anime|200715
7281|Rurouni Kenshin: Meiji Kenkaku Romantan|manga|200715
10296|Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen|anime|200715
5357|Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen|anime|200715
57820|Ryuugajou Nanana no Maizoukin|anime|0
8405|SKET Dance|collab|0
3691|SK∞|anime|0
81748|SQ: Begin W/Your Name!|manga|0
54828|SSSS.Gridman|anime|0
57618|Sabikui Bisco|anime|0
83977|Sabishisugite Lesbian Fuuzoku ni Ikimashita Report|manga|0
84598|Sachi-iro no One Room|manga|0
6331|Saenai Heroine no Sodatekata|anime|200724
8825|Saenai Heroine no Sodatekata Fine|anime|200724
55240|Saihate no Paladin|anime|0
33692|Saijaku Muhai no Bahamut|anime|0
4755|Saiki Kusuo no Ψ-nan|anime|200727
4417|Saiki Kusuo no Ψ-nan 2|anime|200727
4756|Saiki Kusuo no Ψ-nan: Kanketsu-hen|anime|200727
4418|Saiki Kusuo no Ψ-nan: Î¨-shidou-hen|anime|200727
18364|Saint Seiya: Meiou Hades Juuni Kyuu-hen|anime|0
27236|Saint Seiya: The Lost Canvas - Meiou Shinwa|anime|200729
18784|Saint Seiya: The Lost Canvas - Meiou Shinwa 2|anime|200729
15426|Saiunkoku Monogatari 2nd Season|anime|0
16909|Sakamichi no Apollon|anime|0
79285|Sakamoto Days|manga|0
11047|Sakasama no Patema|anime|0
56439|Sakura Trick|anime|0
1572|Sakura-sou no Pet na Kanojo|anime|0
30108|Sakusei Byoutou The Animation|anime|0
11053|Samurai Champloo|anime|0
20384|Sankarea|anime|200738
27745|Sankarea|manga|200738
7127|Sasaki to Miyano|anime|0
6132|Satsuriku no Tenshi|anime|0
12896|Sayonara Eri|manga|0
13407|Sayonara no Asa ni Yakusoku no Hana wo Kazarou|anime|0
5629|School Days|anime|0
1748|School Rumble|anime|200744
1747|School Rumble Ni Gakki|anime|200744
54086|Seiken Tsukai no World Break|anime|0
53200|Seikon no Qwaser|anime|201040
23109|Seirei no Moribito|anime|0
57874|Seiren|anime|0
4548|Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai|anime|0
4547|Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai|anime|0
31280|Seitokai Yakuindomo|anime|200751
31281|Seitokai Yakuindomo*|anime|200751
24614|Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru|anime|0
33304|Sekirei|anime|200753
33305|Sekirei: Pure Engagement|anime|200753
4785|Sen to Chihiro no Kamikakushi|anime|0
15113|Senki Zesshou Symphogear XV|anime|0
4523|Sennen Joyuu|anime|0
53600|Senpai ga Uzai Kouhai no Hanashi|anime|0
24576|Serial Experiments Lain|anime|0
55134|Servamp|anime|0
53256|Seto no Hanayome|anime|0
82435|Seven Days|manga|0
13231|Shadows House|anime|200762
13139|Shadows House 2nd Season|anime|200762
25914|Shakugan no Shana|anime|200763
25915|Shakugan no Shana II (Second)|anime|200763
25916|Shakugan no Shana III (Final)|anime|200763
77117|Shaman King|manga|200764
56815|Shaman King (2021)|anime|200764
53410|Shelter (Music)|anime|0
12829|Shiawase ni Naru|anime|0
3979|Shigatsu wa Kimi no Uso|anime|200767
5388|Shigatsu wa Kimi no Uso|manga|200767
5731|Shiguang Dailiren|anime|200768
5732|Shiguang Dailiren II|anime|200768
56455|Shijou Saikyou no Daimaou|anime|0
19609|Shijou Saikyou no Deshi Kenichi|anime|200770
26681|Shijou Saikyou no Deshi Kenichi|manga|200770
22343|Shiki|anime|0
81913|Shimanami Tasogare|manga|0
54738|Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node|anime|0
20940|Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru|anime|0
33265|Shingeki no Bahamut: Genesis|anime|0
33299|Shingeki no Bahamut: Virgin Soul|anime|0
10463|Shingeki no Kyojin|anime|200777
45683|Shingeki no Kyojin|manga|200777
31968|Shingeki no Kyojin OVA|anime|200777
33853|Shingeki no Kyojin Season 2|anime|200777
8551|Shingeki no Kyojin Season 3|anime|200777
33847|Shingeki no Kyojin Season 3 Part 2|anime|200777
85174|Shingeki no Kyojin: Before the Fall|manga|200777
9775|Shingeki no Kyojin: Kuinaki Sentaku|anime|200777
13402|Shingeki no Kyojin: Kuinaki Sentaku|manga|200777
10482|Shingeki no Kyojin: Lost Girls|anime|200777
33849|Shingeki no Kyojin: The Final Season|anime|200777
2287|Shingeki no Kyojin: The Final Season - Kanketsu-hen|anime|200777
33850|Shingeki no Kyojin: The Final Season Part 2|anime|200777
31969|Shingeki! Kyojin Chuugakkou|anime|0
2220|Shinmai Maou no Testament|anime|0
29529|Shinryaku! Ika Musume|anime|0
18104|Shinsekai yori|anime|0
17937|Shirobako|anime|0
21828|Shokugeki no Souma|anime|200783
40946|Shokugeki no Souma|manga|200783
30265|Shokugeki no Souma: Gou no Sara|anime|200783
30261|Shokugeki no Souma: Ni no Sara|anime|200783
30262|Shokugeki no Souma: San no Sara|anime|200783
30263|Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen|anime|200783
30264|Shokugeki no Souma: Shin no Sara|anime|200783
18664|Shoujo Kakumei Utena|anime|0
13930|Shoujo Shuumatsu Ryokou|anime|200785
18939|Shoujo Shuumatsu Ryokou|manga|200785
9744|Shoujo☆Kageki Revue Starlight Movie|anime|0
80059|Shounen no Abyss|manga|0
9504|Shouwa Genroku Rakugo Shinjuu|anime|200788
5301|Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen|anime|200788
55402|Shuffle!|anime|0
57187|Shuumatsu no Harem|anime|200790
77636|Shuumatsu no Harem|manga|200790
51001|Shuumatsu no Walküre|anime|200791
68775|Shuumatsu no Walküre|manga|200791
57482|Sirius|anime|0
1992|Skip Beat!|anime|200793
19563|Skip Beat!|manga|200793
4740|Skip to Loafer|anime|0
3257|Slam Dunk|anime|200795
4437|Slam Dunk|manga|200795
25936|Slayers Next|anime|0
62263|Smile Precure!|anime|0
3869|Solanin|manga|0
50513|Solo Leveling|manga|0
55108|Somali to Mori no Kamisama|anime|0
54786|Sonny Boy|anime|0
12633|Sono Bisque Doll wa Koi wo Suru|anime|200802
17260|Sono Bisque Doll wa Koi wo Suru|manga|200802
21120|Sora no Otoshimono|anime|200803
28736|Sora no Otoshimono|manga|200803
21121|Sora no Otoshimono Forte|anime|200803
10992|Sora yori mo Tooi Basho|anime|0
53919|Soredemo Sekai wa Utsukushii|anime|0
8866|Soul Eater|manga|201013
23667|Sousei no Onmyouji|anime|200807
32102|Sousei no Onmyouji|manga|200807
79060|Sousou no Frieren|manga|0
18735|Space☆Dandy 2nd Season|anime|0
84988|Special A|manga|0
84619|Spirit Circle|manga|0
17022|Spy x Family|anime|200812
18291|Spy x Family|manga|200812
13419|Spy x Family Part 2|anime|200812
24849|Stand By Me Doraemon|anime|200813
20332|Stand By Me Doraemon 2|anime|200813
193|Steins;Gate|anime|200814
4482|Steins;Gate 0|anime|200814
4483|Steins;Gate Movie: Fuka Ryouiki no DéjÃ  vu|anime|200814
3898|Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero|anime|200814
236|Steins;Gate: Oukoubakko no Poriomania|anime|200814
6768|Stranger: Mukou Hadan|anime|0
9964|Strike the Blood|anime|201017
62113|Strobe Edge|manga|0
1438|Succubus Stayed Life|manga|0
52662|Suisei no Gargantia|anime|0
7229|Suki tte Ii na yo.|anime|200820
9863|Suki tte Ii na yo.|manga|200820
22977|Summer Wars|anime|0
11636|Summertime Render|anime|200822
15931|Summertime Render|manga|200822
7104|Sun-Ken Rock|manga|0
84508|Sundome|manga|0
73884|Suzuka|manga|0
14562|Suzume no Tojimari|anime|0
8894|Suzumiya Haruhi no Shoushitsu|anime|200010
29492|Suzumiya Haruhi no Yuuutsu (2009)|anime|200010
80476|Sweet Home|manga|0
22928|Sword Art Online|anime|200830
31099|Sword Art Online|manga|200830
20356|Sword Art Online Alternative: Gun Gale Online|anime|200830
23750|Sword Art Online II|anime|200830
23752|Sword Art Online Movie: Ordinal Scale|anime|200830
23751|Sword Art Online: Alicization - War of Underworld|anime|200830
22929|Sword Art Online: Alicization - War of Underworld 2nd Season|anime|200830
23754|Sword Art Online: Extra Edition|anime|200830
23749|Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria|anime|200830
55063|Taboo Tattoo|anime|0
54858|Tada-kun wa Koi wo Shinai|anime|0
55082|Tadaima Isekai e Odekakechuu|anime|0
53981|Taimadou Gakuen 35 Shiken Shoutai|anime|0
21244|Taiyou no Ie|manga|0
29222|Takarajima|anime|0
31187|Takt Op. Destiny|anime|0
53336|Tales of Zestiria the Cross|anime|201031
24245|Tamako Market|anime|0
23275|Tamayura: Sotsugyou Shashin Part 4 - Ashita|anime|0
30381|Tanaka-kun wa Itsumo Kedaruge|anime|0
10781|Tanoshii Muumin Ikka|anime|0
33544|Tasogare Otome x Amnesia|anime|200843
45444|Tasogare Otome x Amnesia|manga|200843
2982|Tate no Yuusha no Nariagari|anime|200844
4073|Tate no Yuusha no Nariagari|manga|200844
2983|Tate no Yuusha no Nariagari Season 2|anime|200844
2984|Tate no Yuusha no Nariagari Season 3|anime|200844
55693|Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari|anime|0
55705|Tejina-senpai|anime|0
26676|Tekkon Kinkreet|anime|0
82306|Ten Count|manga|0
8278|Tengen Toppa Gurren Lagann|anime|200849
9222|Tengen Toppa Gurren Lagann Movie 1: Gurren-hen|anime|200849
9079|Tengen Toppa Gurren Lagann Movie 2: Lagann-hen|anime|200849
7105|Tengoku Daimakyou|anime|0
12194|Tenki no Ko|anime|0
53819|Tenkuu Shinpan|anime|200852
72752|Tenkuu Shinpan|manga|200852
6936|Tenkuu no Shiro Laputa|anime|0
12889|Tennis no Oujisama: Zenkoku Taikai-hen - Final|anime|201024
56255|Tensai Ouji no Akaji Kokka Saisei Jutsu|anime|0
57452|Tensei shitara Ken deshita|anime|0
51615|Tensei shitara Slime Datta Ken|anime|200857
5054|Tensei shitara Slime Datta Ken|manga|200857
3734|Tensei shitara Slime Datta Ken 2nd Season|anime|200857
3735|Tensei shitara Slime Datta Ken 2nd Season Part 2|anime|200857
3736|Tensura Nikki: Tensei shitara Slime Datta Ken|anime|200857
83770|Terra Formars|manga|0
57390|Texhnolyze|anime|0
21932|The Breaker|manga|200860
21926|The Breaker: New Waves|manga|200860
3256|The First Slam Dunk|anime|200795
80548|The God of High School|manga|0
79615|The Horizon|manga|0
492|The Last: Naruto the Movie|anime|200601
84760|The New Gate|manga|0
15577|Tian Guan Cifu|anime|200866
16876|Tian Guan Cifu Special|anime|200866
13499|To LOVE-Ru|anime|200867
18402|To LOVE-Ru|manga|200867
18403|To LOVE-Ru Darkness|manga|200867
13501|To LOVE-Ru Darkness 2nd|anime|200867
21025|Toaru Kagaku no Railgun|anime|200868
1698|Toaru Kagaku no Railgun S|anime|200868
1697|Toaru Kagaku no Railgun T|anime|200868
26055|Toaru Majutsu no Index II|anime|200869
2032|Toaru Majutsu no Index III|anime|200869
19751|Toki wo Kakeru Shoujo|anime|0
84478|Tokidoki|manga|201020
29344|Tokyo Ghoul|anime|200872
50049|Tokyo Ghoul|manga|200872
37004|Tokyo Ghoul √A|anime|200872
37036|"Tokyo Ghoul: ""Jack"""|anime|200872
56049|Tokyo Ghoul:re|manga|200872
18987|Tokyo Godfathers|anime|0
8926|Tokyo Magnitude 8|anime|0
12596|Tokyo Ravens|anime|0
17292|Tokyo Revengers|anime|200876
17293|Tokyo Revengers: Seiya Kessen-hen|anime|200876
23515|Tokyo卍Revengers|manga|0
79174|Tomie|manga|0
70152|Tomo-chan wa Onnanoko!|manga|0
81106|Tomodachi Game|manga|0
804|Tomoyo-hen|anime|0
8174|Tonari no Kaibutsu-kun|manga|0
3900|Tonari no Totoro|anime|0
70868|Tongari Boushi no Atelier|manga|0
30746|Tonikaku Kawaii|anime|200885
16078|Tonikaku Kawaii|manga|200885
11745|Tonikaku Kawaii: SNS|anime|200885
24994|Toradora!|anime|0
84196|Toriko|manga|0
80512|Totsukuni no Shoujo|manga|0
26253|Touch|anime|0
5774|Touhou Bougetsushou: Cage in Lunatic Runagate.|manga|201002
5772|Touhou Bougetsushou: Silent Sinner in Blue.|manga|201002
5773|Touhou Bougetsushou: Tsuki no Inaba to Chijou no Inaba|manga|201002
20726|Touhou Chireikiden: Hansoku Tantei Satori|manga|201002
10250|Touhou Gumonshiki ~ Memorizable Gensokyo|manga|201002
5722|Touhou Ibara Kasen: Wild and Horned Hermit.|manga|201002
9806|Touhou Kourindou: Curiosities of Lotus Asia.|manga|201002
34732|Touhou Project Niji Sousaku Series: Kirenu Hai nado Anmari Nai!|manga|201002
10251|Touhou Project Niji Sousaku Series: Ningen-tachi no Gensoukyou|manga|201002
20783|Touhou Project Niji Sousaku Series: Sanae-san wa Iedechuu!|manga|201002
5768|Touhou Project Niji Sousaku Series: Shinigami wa Kyou mo Fune wo Kogu|manga|201002
10457|Touhou Sangetsusei: Eastern and Little Nature Deity|manga|201002
5767|Touhou Sangetsusei: Oriental Sacred Place|manga|201002
9712|Touhou Sangetsusei: Strange and Bright Nature Deity|manga|201002
1469|Touhou Sangetsusei: Visionary Fairies in Shrine.|manga|201002
5744|Touhou Suichouka: Lotus Eater-tachi no Suisei|manga|201002
1417|Touhou Suzunaan: Forbidden Scrollery.|manga|201002
62162|Tower of God|manga|0
10691|Trigun|anime|201048
84709|Trinity Seven: 7-nin no Mashotsukai|manga|0
84325|Tsubaki-chou Lonely Planet|manga|0
20572|Tsubasa: RESERVoir CHRoNiCLE|manga|0
15146|Tsubasa: Shunraiki|anime|0
15145|Tsubasa: Tokyo Revelations|anime|0
9852|Tsuki ga Kirei|anime|0
1351|Tsukimonogatari|anime|200001
10936|Tsumiki no Ie|anime|0
23488|Tsurezure Children|anime|200917
31861|Tsurezure Children|manga|200917
23986|Tsurune: Tsunagari no Issha|anime|0
55360|Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?|anime|0
76143|UQ Holder!|manga|201012
24916|Uchouten Kazoku 2|anime|201028
11855|Uchuu Kyoudai|anime|0
12499|Uchuu Senkan Yamato 2199|anime|0
12198|Uma Musume: Pretty Derby Season 2|anime|201049
79645|Umibe no Onnanoko|manga|0
12493|Usagi Drop|anime|200926
17087|Usagi Drop|manga|200926
9329|Utsuro no Hako to Zero no Maria|manga|0
5775|Uzaki-chan wa Asobitai!|anime|200928
7848|Uzaki-chan wa Asobitai!|manga|200928
59930|Uzumaki|manga|0
54987|Vagabond|manga|0
10002|Vampire Knight|anime|200931
13723|Vampire Knight|manga|200931
24608|Vanitas no Karte|anime|200932
25139|Vanitas no Karte|manga|200932
18489|Vanitas no Karte Part 2|anime|200932
82006|Velvet Kiss|manga|0
14514|Versailles no Bara|anime|0
50732|Vigilante: Boku no Hero Academia Illegals|manga|0
41246|Vinland Saga|anime|200936
5505|Vinland Saga|manga|200936
4062|Vinland Saga Season 2|anime|200936
1170|Violet Evergarden|anime|200937
12881|Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou|anime|200937
1140|Violet Evergarden Movie|anime|200937
15728|"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou"|anime|200937
2212|Violet Evergarden: Recollections|anime|200937
9925|Vivy: Fluorite Eye's Song|anime|0
7738|Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!|anime|200939
10565|Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!|manga|200939
32127|Watashi ga Motete Dousunda|anime|200940
43510|Watashi ga Motete Dousunda|manga|200940
81784|Watashi ni xx Shinasai!|manga|0
14566|Watashi no Shiawase na Kekkon|anime|0
631|Watashitachi no Shiawase na Jikan|manga|0
7630|Where We Are Least Alone.|anime|0
57534|White Album 2|anime|0
84097|Who Made Me a Princess|manga|0
84400|Wind Breaker|manga|0
52716|Witch Craft Works|anime|0
17241|Wolf's Rain|anime|200949
17240|Wolf's Rain OVA|anime|200949
30565|Wonder Egg Priority|anime|201036
22519|Working!!!|anime|200951
22517|Working!!! Lord of the Takanashi|anime|200951
22518|Working'!!|anime|0
33211|World Trigger|anime|200953
17128|World Trigger|manga|200953
12523|World Trigger 2nd Season|anime|200953
12522|World Trigger 3rd Season|anime|200953
51189|Wotaku ni Koi wa Muzukashii|anime|200954
69038|Wotaku ni Koi wa Muzukashii|manga|200954
51235|Wotaku ni Koi wa Muzukashii OVA|anime|200954
5479|Wu Liuqi: Xuanwu Guo Pian|anime|0
5480|Wu Liuqi: Zui Qiang Fa Xing Shi|anime|0
54041|Xian Wang de Richang Shenghuo|anime|201042
9534|Yagate Kimi ni Naru|anime|200958
13063|Yagate Kimi ni Naru|manga|200958
10944|Yahari Ore no Seishun Love Comedy wa Machigatteiru.|anime|200959
15001|Yahari Ore no Seishun Love Comedy wa Machigatteiru.|manga|200959
14596|Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan|anime|200959
14598|Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA|anime|200959
14597|Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku|anime|200959
23285|Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA|anime|200959
11122|Yakusoku no Neverland|anime|200960
15258|Yakusoku no Neverland|manga|200960
0|Yamada-kun to 7-nin no Majo|manga|0
52870|Yamada-kun to Lv999 no Koi wo Suru|anime|200962
71366|Yamada-kun to Lv999 no Koi wo Suru|manga|200962
55379|Yamemasu|anime|0
84349|Yancha Gal no Anjou-san|manga|0
28|Yankee-kun to Megane-chan|manga|0
54125|Yesterday wo Utatte|anime|0
14590|Yofukashi no Uta|anime|200967
19829|Yofukashi no Uta|manga|200967
9622|Yojouhan Shinwa Taikei|anime|0
10823|Yojouhan Time Machine Blues|anime|0
80521|Yokohama Kaidashi Kikou|manga|0
470|Yoru wa Mijikashi Arukeyo Otome|anime|0
7629|Yosuga no Sora: In Solitude|anime|0
9734|Yotsuba to!|manga|0
9733|Yotsuba&!|manga|0
20231|Youjo Senki|anime|200975
6962|Youjo Senki Movie|anime|200975
31026|Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e|manga|200976
22874|Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season|anime|200976
13928|Yowamushi Pedal: Grande Road|anime|201044
54505|Yuragi-sou no Yuuna-san|anime|200978
73768|Yuragi-sou no Yuuna-san|manga|200978
27506|Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness|anime|0
19248|Yuru Camp△|anime|200980
4624|Yuru Camp△ Movie|anime|200980
4623|Yuru Camp△ Season 2|anime|200980
26863|Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku|anime|201035
2608|Yuukoku no Moriarty|anime|200982
19169|Yuukoku no Moriarty Part 2|anime|200982
55378|Yuusha|anime|200983
54173|Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.|anime|200983
24920|Yuusha-Ou GaoGaiGar Final|anime|200983
2875|Yuu☆Yuu☆Hakusho|anime|200984
